grid_id,median,percentile_90,"Accommodation, eating and drinking",Attractions,Commercial services,Education and health,Manufacturing and production,Public infrastructure,Retail,Sport and entertainment,Transport,building_count,total_rent,below_14,above_65,IMD,node_count,connectivity,road_length,nearest_station_distance,neighbour_frequency_per_month,station_count
10_42,346.5,464.30000000000007,0,0,7,1,0,7,1,0,4,515,31.599557231445992,116.43919931810429,279.9551327138936,7.677824615809985,28,1.5,3665.4592918038297,2390.3037463887304,2.1055555555555556,14
10_43,383.5,649.8,1,0,9,1,0,2,2,0,3,540,66.31084913094908,153.67879078923448,294.2819399820779,9.727973479971073,36,1.4166666666666667,3738.8844898743073,2771.200461893726,2.4388888888888887,14
10_44,453.0,715.1,0,1,5,4,1,2,4,0,5,258,95.82542510656805,120.20332551541077,177.47778173181268,16.123701919286333,13,1.5384615384615385,1484.7323612600724,3185.208313438856,2.0777777777777775,13
10_45,488.5,671.2000000000002,0,1,3,1,0,5,3,0,4,543,48.29949731213229,100.31810909843082,282.5958983367379,8.434653189428323,32,1.375,3006.7877383173386,3248.9472140987455,1.4388888888888889,11
10_46,397.0,499.0,0,0,1,0,0,4,0,0,2,174,36.80377954437864,33.2487258563556,154.29315002467,16.510581929285557,7,1.7142857142857142,891.9400351763502,2752.9362506240495,0.9944444444444444,11
10_47,412.0,531.8,1,1,0,0,0,1,0,0,1,43,30.144525420877933,23.081818924820695,36.990197054360024,20.09390415511415,1,3.0,228.52566453478153,2258.6850156673017,1.3722222222222222,9
10_48,373.0,513.0,0,0,2,0,0,7,0,0,8,526,53.08511926921791,209.40934075692164,223.34952469391845,18.73520073807804,11,2.4545454545454546,3224.2800662076097,1767.6702181119645,2.638888888888889,10
10_49,348.0,544.0,5,0,6,4,1,9,5,0,8,711,246.67299317131503,428.7248972842973,271.13276011454315,31.19377512214074,32,1.5,3612.6576941451704,1283.6113118853386,4.311111111111111,11
10_50,316.0,481.5,2,5,19,4,22,13,8,2,9,424,209.38208838296046,281.62191107735345,130.33550774163442,37.949052057545174,27,1.7777777777777777,3834.7617175971222,818.9371160229581,6.272222222222222,11
10_51,292.0,493.5,7,3,36,6,48,11,13,2,2,204,152.71207822103185,67.61973734464212,90.78724648962807,34.73989506369255,33,1.8181818181818181,4270.270728436651,440.06590415527535,9.444444444444446,10
10_52,249.0,449.80000000000007,26,4,84,21,22,26,76,4,30,166,47.16021132422805,96.91001300935727,33.463566996249234,33.990353821589984,58,1.7413793103448276,6282.0391887982805,465.4653585391721,10.311111111111112,10
10_53,288.0,532.6000000000003,38,40,184,15,11,46,73,8,26,188,20.237446646980924,75.23921042955995,14.206903151444585,34.156909863131965,40,1.775,4157.786900907477,860.0337202691532,10.783333333333335,10
10_54,283.5,465.5,4,1,17,5,0,10,7,2,9,329,369.9379851964161,211.61494374471053,78.32430802476088,35.33420762019283,27,1.5925925925925926,3102.7216233118006,1327.6513096442152,9.588888888888889,10
10_55,328.0,494.2000000000003,3,1,7,3,3,15,6,2,11,319,425.71036667292043,310.9080717302726,101.15696676408763,35.92192120924692,34,1.6470588235294117,4422.428309588144,1812.6384085084371,6.761111111111111,10
10_56,374.0,623.0,1,2,23,3,10,8,13,0,10,186,117.5696336350327,116.48998293582389,31.358275321844133,42.46240609008929,24,1.5833333333333333,3190.1528591938877,1872.4062059286175,6.26111111111111,10
10_57,366.0,499.80000000000007,2,0,25,3,10,9,2,2,14,363,75.69514208882973,117.10642501484482,83.03153214255701,44.16473376186847,32,1.625,4014.250218941994,1825.6245506675243,3.1666666666666665,10
10_58,389.5,611.6000000000001,2,2,7,1,0,10,4,1,5,369,50.981974319978484,160.67556952924033,96.2391654939372,46.635984701305404,31,1.6129032258064515,3667.9128320759814,1913.0878181620415,2.9666666666666663,9
10_59,446.5,567.0,0,1,3,2,1,4,0,1,2,587,28.883806742540493,230.26936772631944,98.82830847545516,40.98863491842484,33,1.606060606060606,3978.4688436721854,2118.231573742588,2.4888888888888885,8
10_60,381.0,534.4,7,0,29,7,0,5,10,2,5,535,108.65437651752275,233.10905217764488,147.30494766929417,33.6873674592522,29,1.2758620689655173,2963.205764545959,2411.204056068254,2.6888888888888887,6
10_61,371.0,513.8000000000001,7,0,14,6,1,5,11,2,7,631,119.13336062616487,225.48292628236058,172.72381101325294,25.309105166872378,22,1.7727272727272727,3475.701582674356,2764.218696123735,3.022222222222222,6
10_62,408.0,560.0,2,0,6,2,1,6,4,0,7,578,96.40648918864757,173.21137046541935,161.3176883407732,28.534627848168842,21,1.8571428571428572,3719.740326100061,3157.1989167615016,2.166666666666667,6
10_63,410.0,636.2,0,1,3,0,2,3,1,4,2,27,95.90494294482885,20.18305192952262,21.447560396679453,29.779040176713828,4,2.0,908.0234098974895,3576.9966452318627,1.3888888888888888,6
10_64,457.0,592.4000000000001,0,0,4,0,8,7,2,0,4,29,53.22369126588255,14.140382294132799,20.774362822908955,20.83308795409096,9,1.6666666666666667,1851.3243810403324,4015.2092099914294,0.43333333333333335,6
11_19,771.0,771.0,0,1,0,0,0,0,0,0,0,2,9.560273121568827,24.837540470633467,43.10532477213775,6.05229022446235,0,0.0,0.0,2774.6639436155147,0.6111111111111112,8
11_20,370.0,644.2,0,0,2,0,1,2,1,0,4,210,71.89709901799262,67.3944400148893,86.07671396174545,11.376705452658822,14,1.9285714285714286,2167.4287688039694,2354.306692000853,1.2111111111111112,8
11_21,364.0,631.4000000000001,0,0,2,0,0,2,0,0,2,498,30.92507807295044,118.44807957137623,334.8027251936326,6.372591894894905,15,1.7333333333333334,2865.3182718754683,1971.486748623992,2.172222222222222,8
11_22,329.0,512.8,0,0,3,0,0,4,2,1,4,317,19.417835378994837,84.20557868654043,248.96164453535107,7.110971222206208,38,1.368421052631579,3752.939723407611,1652.5011346440886,3.238888888888889,8
11_23,325.0,494.20000000000005,1,0,4,2,1,3,1,0,3,407,51.64302519431297,152.22529064251947,229.57920312879818,13.257455974793354,30,1.4333333333333333,3121.5959979670033,1440.4027214636885,5.805555555555555,8
11_24,327.0,463.1,2,0,7,1,4,5,9,1,5,381,229.21707318683025,143.93480385171642,158.340470891796,44.71667012671319,34,1.4411764705882353,3179.588390582479,1385.1931273291823,5.611111111111112,9
11_25,331.0,426.5,0,0,8,0,23,9,4,0,4,73,192.3002537517842,60.943838950603556,84.29732281130599,42.981081412044844,9,1.7777777777777777,1598.198909798254,1504.2473200906825,5.177777777777778,9
11_26,388.0,504.0,2,0,9,0,1,4,1,0,3,569,63.36980096177153,168.53526647909038,299.73682833380906,14.853784415391456,37,1.4324324324324325,3789.293868885585,1762.6003517530569,2.605555555555555,8
11_27,371.0,582.2000000000002,0,0,7,1,2,7,0,1,3,538,46.66116326209031,161.907651753811,245.47120898616905,11.553709399877567,34,1.2352941176470589,3171.3628096555453,2028.094918883236,2.6666666666666665,8
11_28,277.0,476.0,1,0,14,3,1,6,4,0,12,471,77.45951486445924,140.38509475606125,231.1920543976517,17.519562117489965,42,1.380952380952381,3629.4818814833234,1529.1072558849494,5.016666666666667,8
11_29,250.5,483.50000000000017,17,5,39,7,8,7,22,6,17,207,215.02675832492798,317.5879726222349,159.7468915298776,42.58003930740522,38,1.631578947368421,4441.841856256726,1031.1008680046777,6.033333333333333,9
11_30,215.0,537.4,18,1,41,16,6,21,38,7,20,495,204.29067556957543,223.1134731980745,164.62746016269415,42.87634399788907,34,1.7941176470588236,4103.153129876766,536.8137479610596,7.416666666666667,10
11_31,175.0,413.4,7,0,19,3,2,9,4,7,7,475,154.83080708399075,199.21639077855244,254.68698721291727,41.764677359122736,31,1.6129032258064515,3380.559991629663,114.75626344561765,6.716666666666667,11
11_32,214.0,542.2,1,0,19,1,26,8,2,0,3,227,161.63554518288362,128.12559657219094,47.10642964311368,41.95076471013104,20,1.4,2129.6314931928723,488.02561408188404,6.844444444444445,12
11_33,338.0,742.4000000000004,0,0,0,1,0,5,0,1,4,307,126.73063870941974,191.3296205608052,104.35071658376563,42.81261068463151,10,2.0,1700.3901848673004,981.4117382627945,8.522222222222222,12
11_34,307.0,750.0000000000002,1,1,9,2,1,2,6,0,8,466,120.92474351962679,148.00089698254274,96.99914396148475,44.59513251115352,41,1.5609756097560976,4248.423085050653,1479.246091764315,8.405555555555555,12
11_35,326.0,723.6000000000007,0,1,0,3,1,3,0,0,0,154,130.52217937275623,76.9116124703686,61.5686129544101,42.071778250219836,7,1.5714285714285714,648.8915763579953,1978.1731471233757,7.438888888888889,12
11_36,330.5,473.0,0,0,1,0,1,4,0,0,1,85,51.61979010296443,76.09132969541872,83.47931459036947,17.004903978337364,7,2.142857142857143,984.6712561123873,1733.0758783157764,5.238888888888889,12
11_37,347.0,566.4000000000005,2,0,3,1,1,5,0,1,8,591,263.71997957958405,214.83875361547152,218.19728535556732,28.928153706126487,35,1.3428571428571427,3725.494650172173,1403.4072822954854,4.05,13
11_38,301.0,531.4,4,0,6,1,0,8,2,0,8,464,233.37278113131623,199.45475900757793,253.25473271168022,30.12993615856969,32,1.5,3299.6331069593616,1198.1452332668189,4.116666666666667,15
11_39,300.0,555.0,0,0,10,3,1,4,0,1,5,528,195.8829108837728,257.73664248558225,180.40706559153674,28.10554285447267,35,1.4857142857142858,3372.4479698484,1183.8716146609818,4.372222222222223,15
11_40,274.0,484.0,0,1,8,1,1,9,1,2,0,559,91.9465873862492,123.49219676869599,188.6422250762153,13.99393121350982,33,1.2727272727272727,3254.2147632806827,1366.5840625442695,3.3388888888888886,14
11_41,279.0,524.0,0,0,6,0,0,3,1,0,0,318,74.19051322290457,60.861017102129416,164.03295425049578,13.112162456054623,19,1.5263157894736843,2522.140168215468,1683.3157754859901,2.933333333333333,14
11_42,314.0,555.0000000000001,1,1,7,7,2,11,4,1,3,283,45.91504059067526,43.037379813346384,157.46022694459015,10.616972109535192,26,1.2692307692307692,2372.600279656748,2073.5361101268527,3.0833333333333335,14
11_43,330.5,475.8,25,1,66,12,4,17,25,3,12,404,129.9970692364463,136.98412398045068,202.2368642297295,20.399760623438038,37,1.7297297297297298,4444.004610479527,2503.1084674859776,3.233333333333334,14
11_44,366.0,575.0000000000001,1,0,4,1,0,5,0,2,2,471,129.99161551265723,162.68718164295123,221.14383541068125,26.449235441329407,28,1.7142857142857142,3439.651326212075,2954.9199650751966,3.227777777777778,13
11_45,444.5,648.5,0,0,2,1,1,1,1,1,2,203,95.40187922721799,53.73076646884064,106.65879601563769,25.47643382059069,26,1.3076923076923077,1908.8244354316241,3076.5157239968726,2.416666666666667,14
11_46,422.0,769.0,0,0,6,3,1,5,1,0,7,233,77.7127303865481,59.59935500703367,152.8480820665806,20.781296633415728,17,1.4705882352941178,2019.1325752575242,2864.5519719495405,1.5666666666666664,12
11_47,402.5,531.4,0,0,0,0,0,1,0,0,3,151,33.45525096479093,51.41151703914112,102.31945554840144,20.32874524114562,13,1.6153846153846154,1291.1323676550667,2393.461510031026,2.0555555555555554,11
11_48,375.0,599.8000000000003,0,0,7,3,0,3,1,1,11,558,100.83613868883441,236.0462058368862,256.66569861962756,25.612261174163045,29,1.793103448275862,3373.8886404924815,1936.9197195547367,3.427777777777777,12
11_49,369.5,588.3000000000001,7,3,26,8,4,4,27,3,11,583,278.03351656492583,471.59899176762895,281.34873073646133,35.73322664022722,33,1.5151515151515151,2990.1567808147465,1508.1969367426789,5.116666666666666,11
11_50,331.0,501.3999999999999,12,0,42,11,15,8,34,3,11,803,334.0617899702814,594.5869748117465,223.52402318398566,41.38811185964067,35,1.6285714285714286,4176.571635258606,1139.1479271806625,5.53888888888889,11
11_51,332.0,568.2,7,0,24,10,5,9,15,0,12,621,275.9474406783589,337.2307433648992,164.68189362659757,42.17987221616545,51,1.5098039215686274,5014.963368842646,905.9017606782758,7.177777777777778,11
11_52,326.0,555.8000000000001,10,6,36,15,7,17,34,1,21,137,134.70947357241428,149.50657265324796,42.55034190251246,40.78587892212006,44,1.7045454545454546,4475.4699025373975,918.5085737215521,8.272222222222222,10
11_53,312.0,471.60000000000014,79,15,110,15,7,25,47,13,65,203,13.425780046297938,54.835026002282625,16.65075315070747,34.44007792036402,47,1.9148936170212767,5607.288527381357,1169.0414877154703,8.65,10
11_54,298.0,417.20000000000005,2,1,1,2,2,7,4,2,14,86,7.347238040312523,59.032185433023955,18.08504069177147,33.66390503980019,34,1.7941176470588236,3673.996131744102,1545.8518687118763,9.244444444444444,10
11_55,302.0,460.2,1,0,11,0,13,9,9,2,18,169,15.537992533535121,85.70916261762227,35.97580956370209,34.89818550802312,16,1.875,2405.9627654345863,1613.9718089235637,6.822222222222223,10
11_56,318.0,737.0000000000002,0,1,4,0,3,3,2,3,8,12,93.85927153398373,116.91954303936791,35.36735047327525,41.10484028143834,2,4.0,762.2514020376826,1389.9298543451753,6.311111111111111,10
11_57,333.0,477.0,1,1,34,2,18,14,4,2,2,226,174.0703921966373,220.42223918459987,45.874671800679494,48.06510330197904,21,1.619047619047619,2429.369939358365,1326.237158279016,4.594444444444444,10
11_58,308.5,656.6,1,0,9,2,10,5,0,3,5,400,209.98099354327314,322.3276638131829,66.66202407414359,51.182926758088335,29,1.5517241379310345,3296.1453190587777,1444.2662496922096,4.2,10
11_59,330.0,457.4,0,1,9,2,8,3,0,0,3,455,46.4257016153796,314.4223230117824,100.35499080157307,50.66183981471235,23,1.826086956521739,3438.636752749556,1706.7234691068147,3.7111111111111112,8
11_60,326.0,496.4,1,1,10,0,4,3,1,2,9,614,177.7714627255675,250.97759680182205,194.0440862155544,31.64545397615795,20,1.9,3292.564411101635,2059.102960028954,3.8333333333333335,8
11_61,337.0,532.4,0,1,3,0,5,4,1,0,3,431,136.53742179306388,172.4497349268219,178.5833528563392,39.20233490624767,14,1.5714285714285714,2394.008590401932,2463.1088079904225,3.611111111111111,7
11_62,392.5,549.0,0,0,3,1,4,6,1,0,9,472,119.82026112368882,157.24455287497955,256.42290918361135,18.25747214362914,29,1.7241379310344827,3615.588788366898,2897.223671034047,2.9055555555555554,6
11_63,409.5,607.0,4,1,6,1,0,5,4,0,3,450,66.84261341090145,130.1749170824295,211.5784051108891,17.633297487390504,28,1.7142857142857142,3893.3848162981417,3349.761931839336,1.7,6
11_64,480.0,606.2,3,0,18,2,1,11,4,2,7,134,31.697227714583818,29.249851670701688,41.339902360917186,15.246372444976448,31,1.7741935483870968,4404.280907860604,3814.1716007542186,0.5888888888888889,6
11_65,448.0,530.4,1,0,0,0,0,2,0,0,4,39,3.382646934054776,4.63808634523557,8.139735064227377,10.609,9,2.0,1474.389503460669,4286.595968831212,0.25555555555555554,6
12_19,491.0,862.0,0,1,0,0,0,0,0,0,0,0,5.786191988509723,5.6115278365782535,11.136531541709575,6.506533838768398,0,0.0,0.0,3054.6292737417416,0.38888888888888884,9
12_20,447.5,641.4,0,0,0,1,0,0,0,0,0,130,159.9612173149045,84.4556603482236,73.2422717091559,21.026821040084087,0,1.6812650644024218,1199.9003442396922,2678.574247617564,1.0444444444444445,8
12_21,394.0,608.4,2,0,8,3,1,5,7,0,5,652,217.76388736033155,302.5335873381149,283.8470812189666,32.0061107966875,29,1.4827586206896552,3650.2285791071254,2349.204120548063,2.0000000000000004,8
12_22,416.0,792.8,0,1,1,0,1,8,0,4,4,248,94.5621418744233,78.91559019434905,144.50702774584053,24.68729566708796,12,1.8333333333333333,2069.814113320934,2088.72209736001,2.7944444444444447,8
12_23,360.5,541.6000000000001,0,0,0,1,1,5,0,0,6,110,166.2972685819051,111.11015389876337,134.18473403602502,32.979001361026505,13,1.9230769230769231,1913.6227931244491,1925.294782624209,6.261111111111111,9
12_24,358.0,489.60000000000014,29,2,40,14,6,19,26,0,12,507,228.88534986853088,377.44700200199236,174.904767747567,44.005915518212504,43,1.6511627906976745,4406.185782930159,1884.346040407653,5.416666666666667,9
12_25,377.0,568.4,8,0,17,2,27,13,12,3,14,116,202.70229275557094,109.35246436227908,52.8537517900533,48.97499754315764,29,1.4827586206896552,2993.7292215205157,1973.5146313113567,6.066666666666667,9
12_26,377.0,625.6,1,0,5,6,8,6,2,0,6,288,70.27342173115412,125.47758432298494,163.68542697406278,23.416681603611856,14,1.4285714285714286,1745.331100406602,2176.869311649186,3.416666666666666,9
12_27,368.0,717.0,0,0,13,1,0,6,0,2,4,530,116.63540388256317,172.15279477914913,291.89709219941574,21.04490570436642,30,1.3,3067.0796577804517,2061.8363174607243,3.027777777777778,10
12_28,339.0,594.0000000000002,3,0,8,1,9,8,2,0,8,635,127.4437881944616,182.42108940031406,189.2813551640823,26.734951121763224,28,1.6785714285714286,3756.6513269192915,1573.5847609836592,5.138888888888889,11
12_29,280.0,581.0,4,1,8,8,7,10,10,1,10,73,201.07861906451924,51.542315955393306,44.73445557074444,43.356,21,1.619047619047619,2071.8064390753743,1095.9785581844199,6.022222222222222,11
12_30,236.0,477.8,9,0,31,7,6,10,23,2,12,38,205.75716133715258,44.77980545768745,26.289756413432464,42.92297352566348,24,1.75,2344.94583034797,652.8162069066607,6.550000000000001,12
12_31,204.0,569.0,5,0,47,11,9,12,2,1,8,38,158.79012997919062,24.394304151190187,13.296712488639308,44.82418284734467,23,1.7391304347826086,2315.9716419334727,388.8045781623462,5.477777777777778,12
12_32,189.0,494.80000000000007,0,0,20,1,24,9,5,0,4,325,146.97953010153861,101.95225130409872,134.16416714915678,48.499474901412846,37,1.5405405405405406,3596.523944629877,613.3261774944879,5.855555555555556,13
12_33,253.0,615.8,0,0,0,0,0,0,1,0,2,159,118.86154715498108,98.32170172222666,53.487339322918466,46.977022362248555,6,2.1666666666666665,745.7749928374346,1049.3659990680087,7.9944444444444445,13
12_34,306.0,765.0,0,0,6,4,2,8,2,0,11,135,151.03870360066534,99.31599321820424,53.9069934700596,39.24558487022461,26,1.5384615384615385,2847.9468118038435,1525.178350226622,8.666666666666666,13
12_35,328.5,701.0000000000002,2,1,4,1,1,4,1,1,5,388,261.98542101619853,197.14967059143015,176.3249972344325,35.445510910947974,27,1.5185185185185186,2897.4104181313505,1903.5629750549363,8.144444444444444,13
12_36,349.5,447.5,0,0,6,2,0,3,1,0,8,492,164.1400653243606,209.3292156336888,165.3469952845027,29.330427796289644,15,1.9333333333333333,3593.7263555248746,1445.5282771360787,6.161111111111111,13
12_37,323.0,657.0000000000003,0,0,3,4,0,1,1,1,7,434,37.61228909485279,157.7514297419313,136.83246645155896,8.529970505408532,40,1.275,3119.577116651297,1027.4006034648803,4.483333333333333,14
12_38,290.0,572.1999999999997,0,0,4,1,5,4,2,1,7,496,128.96231167681248,277.8091773027062,192.4982399201763,11.286770884269131,48,1.25,4070.2936178066066,722.1855717196239,4.361111111111112,16
12_39,261.0,544.8000000000001,1,0,9,1,5,7,2,1,7,486,195.03617331631557,184.07554884609888,159.84557663441063,24.529723497963438,28,1.4285714285714286,3152.0321434095695,698.2492391689375,4.455555555555557,15
12_40,224.0,503.0,7,1,11,4,2,8,6,3,4,650,269.61868443508195,237.41458765347696,245.50177933086778,35.03464970119373,45,1.4,4270.319422539433,976.4998719917991,3.9499999999999997,14
12_41,319.0,621.0,2,1,7,0,0,5,7,0,3,641,306.02639194708263,342.3695269035496,222.5858779037219,35.29113971075337,41,1.3658536585365855,3874.4243920559816,1385.478978548574,3.3222222222222224,14
12_42,352.0,590.2,0,0,5,2,0,1,0,0,5,539,224.7930944471129,207.57217724865768,220.86029082541177,28.057669314241586,38,1.3421052631578947,3596.0862362020134,1839.9869564755072,3.522222222222222,14
12_43,350.5,507.20000000000005,3,0,10,5,4,11,3,1,2,578,99.02464898786492,134.95271681428005,175.03238884659885,20.95141860806108,23,1.5217391304347827,3082.9701128301294,2313.342170972552,3.7277777777777783,15
12_44,394.0,586.2,0,0,6,1,0,7,0,0,0,547,149.03397215249745,231.47104632711205,225.74724444154558,30.365185437009252,29,1.5862068965517242,3381.3328652684445,2795.98855505526,3.433333333333333,14
12_45,404.0,685.4000000000004,0,1,2,0,0,4,0,1,2,298,87.69681720649837,114.72101910431836,233.19939826012683,20.903179719536226,19,1.631578947368421,2692.5922482851083,2630.959710827971,3.127777777777778,14
12_46,393.0,724.0000000000002,0,0,7,2,0,7,3,0,2,477,59.956086407147055,156.82108104993165,291.86651163307755,14.612975160206418,15,1.8,2938.3791373468307,2425.272974326808,2.7333333333333334,13
12_47,383.5,545.0999999999999,0,1,6,1,0,5,3,1,3,439,151.42057648725645,286.07935428484393,205.94988835770582,28.791631912008686,20,1.95,3594.5529601579487,2311.2656705796503,3.188888888888888,13
12_48,358.0,501.0,3,0,5,8,4,8,1,0,4,336,228.56799313147025,227.80553408295046,131.61366017695013,39.809612931436284,29,1.7586206896551724,3357.127342267414,2208.768435123972,4.094444444444443,12
12_49,332.0,521.6999999999999,0,0,5,5,1,6,2,0,4,660,174.50032902556393,455.9229091374574,164.123593369834,39.46195848324394,33,1.6363636363636365,4073.6560571358013,1844.3584250356546,5.233333333333334,12
12_50,358.0,557.8,1,1,4,1,1,6,1,3,5,500,56.538212231290274,357.53612728165996,150.75349836255958,40.38530587193307,34,1.4705882352941178,3510.81541225206,1557.1313367856933,5.388888888888888,12
12_51,352.5,483.7,1,1,12,9,4,11,10,4,5,518,158.73970234446082,358.74793874862735,128.632302383522,41.367869269367205,31,1.5483870967741935,3676.4109473603517,1395.5851819219063,5.694444444444445,11
12_52,340.0,482.0000000000001,1,2,13,2,15,9,8,0,17,260,185.06395504896028,162.56137646932066,46.419142905992366,45.97260674649017,33,1.6666666666666667,3572.161062966426,1403.80126798632,6.094444444444444,10
12_53,318.5,451.20000000000005,3,2,11,0,4,10,2,1,15,133,182.32535555025905,149.1562414652342,21.550876717495846,37.71955574777257,25,1.72,2413.436453136021,1579.132040077713,7.366666666666667,10
12_54,279.0,415.90000000000003,0,2,6,0,2,9,5,1,5,449,384.5528115888811,271.46587888634895,136.54209503383493,38.30591887043362,29,1.6551724137931034,3494.4494263411575,1644.3554968436722,7.6,10
