OA11CD,LSOA11CD
E00051138,E01010109
E00051656,E01010221
E00051441,E01010176
E00051474,E01010186
E00051269,E01010143
E00051750,E01010240
E00051574,E01010203
E00051550,E01010191
E00051212,E01010128
E00051293,E01010148
E00051464,E01010184
E00051567,E01010203
E00051327,E01010152
E00051403,E01010170
E00051163,E01010124
E00051230,E01010138
E00051476,E01010187
E00051378,E01010163
E00051233,E01010138
E00051482,E01010185
E00051523,E01010196
E00051375,E01010163
E00051635,E01010213
E00051137,E01010110
E00051266,E01010140
E00048899,E01009663
E00049057,E01009692
E00049116,E01009702
E00048656,E01009614
E00048344,E01009550
E00048645,E01009618
E00048942,E01009665
E00172163,E01009625
E00048325,E01032529
E00048791,E01009635
E00048710,E01009623
E00048218,E01009526
E00048299,E01032527
E00051208,E01010130
E00051260,E01010137
E00051352,E01010161
E00048399,E01009553
E00048612,E01032536
E00048623,E01032538
E00051271,E01010143
E00167343,E01010412
E00168173,E01032886
E00051594,E01010214
E00049157,E01009709
E00053337,E01010563
E00048411,E01009554
E00048634,E01009607
E00048835,E01009651
E00048514,E01009579
E00051466,E01010187
E00049046,E01009691
E00048569,E01009588
E00051289,E01010142
E00051259,E01010136
E00051263,E01010141
E00051669,E01010225
E00051568,E01010200
E00051400,E01010171
E00051535,E01010198
E00051164,E01010121
E00051148,E01010108
E00051481,E01010188
E00051545,E01010198
E00051501,E01010189
E00051580,E01010206
E00051651,E01010219
E00168169,E01032885
E00051445,E01010176
E00051334,E01010154
E00051515,E01010191
E00051320,E01010150
E00051253,E01010137
E00051705,E01010227
E00051229,E01010134
E00051347,E01010151
E00051257,E01010135
E00168156,E01010178
E00051450,E01010177
E00051628,E01010207
E00051747,E01010240
E00051655,E01010222
E00051527,E01010195
E00051462,E01010188
E00051624,E01010210
E00051620,E01010209
E00051129,E01010113
E00051401,E01010166
E00051711,E01010230
E00051597,E01010216
E00051480,E01010185
E00048928,E01009668
E00049078,E01009702
E00048962,E01009674
E00172155,E01009703
E00048245,E01009531
E00048995,E01009679
E00048914,E01033058
E00048871,E01009657
E00048814,E01009648
E00048220,E01009526
E00048895,E01009661
E00048926,E01009665
E00048821,E01009648
E00048294,E01009537
E00048565,E01009594
E00051291,E01010147
E00048306,E01009539
E00048387,E01009561
E00048215,E01009524
E00048393,E01009561
E00048312,E01009539
E00048380,E01009560
E00048301,E01009540
E00048810,E01009643
E00048891,E01009659
E00048764,E01009640
E00048853,E01009645
E00048848,E01009644
E00049069,E01009696
E00048471,E01009576
E00049128,E01009715
E00049059,E01009694
E00049111,E01009695
E00048653,E01009612
E00048456,E01009572
E00049140,E01009717
E00048637,E01009606
E00048978,E01009676
E00048473,E01009581
E00048694,E01009631
E00048615,E01032537
E00048267,E01009542
E00048453,E01009570
E00048350,E01009544
E00048487,E01009586
E00048749,E01009631
E00049161,E01009710
E00048404,E01009558
E00048485,E01009585
E00048718,E01009622
E00048799,E01009634
E00048579,E01009592
E00048837,E01009651
E00048797,E01009634
E00048563,E01009598
E00048988,E01033058
E00172198,E01009635
E00048251,E01009523
E00048217,E01009524
E00048296,E01009538
E00049034,E01009688
E00049050,E01009687
E00049048,E01009686
E00048323,E01032530
E00048669,E01009618
E00049149,E01009708
E00048693,E01009621
E00049044,E01009688
E00048987,E01032531
E00049060,E01009705
E00048906,E01009663
E00048541,E01009593
E00048989,E01032531
E00048908,E01009662
E00048339,E01009550
E00048932,E01009672
E00172171,E01009553
E00048793,E01009635
E00048712,E01009626
E00048272,E01009541
E00049086,E01009702
E00048406,E01009559
E00048616,E01032538
E00048861,E01009656
E00172169,E01032533
E00048307,E01009540
E00048386,E01009563
E00049035,E01009687
E00049146,E01009718
E00049051,E01009690
E00048909,E01009664
E00048292,E01009537
E00048213,E01009525
E00048980,E01032532
E00048901,E01009663
E00048353,E01009552
E00048736,E01009628
E00049007,E01009691
E00048818,E01009643
E00048659,E01009614
E00048626,E01009606
E00048716,E01009624
E00172203,E01009642
E00048254,E01009532
E00048667,E01009615
E00172189,E01009611
E00048233,E01009530
E00052929,E01010484
E00048445,E01009566
E00048556,E01009598
E00049177,E01009714
E00048316,E01009544
E00048237,E01009522
E00049033,E01009685
E00048952,E01009669
E00048357,E01032530
E00048208,E01009522
E00048959,E01009682
E00048226,E01009526
E00048289,E01009532
E00048855,E01009645
E00048748,E01009630
E00172159,E01032587
E00048522,E01009580
E00048511,E01009582
E00048467,E01009574
E00048876,E01009658
E00048537,E01009594
E00048864,E01009655
E00048636,E01009606
E00048346,E01009550
E00048279,E01009536
E00049027,E01009684
E00048654,E01009612
E00048673,E01009616
E00048431,E01009575
E00048759,E01009633
E00048318,E01009552
E00048920,E01009670
E00048509,E01009581
E00048274,E01009538
E00048595,E01009607
E00048919,E01009670
E00048697,E01009624
E00048822,E01009647
E00048439,E01009567
E00049001,E01032533
E00049080,E01009704
E00172207,E01009619
E00048442,E01009568
E00049087,E01009703
E00048470,E01009574
E00048868,E01009658
E00049006,E01009690
E00048687,E01009620
E00165813,E01032587
E00048916,E01009667
E00165746,E01032535
E00048997,E01033058
E00049096,E01009696
E00049017,E01009693
E00048221,E01009527
E00048328,E01032529
E00048280,E01009536
E00049133,E01009717
E00048375,E01009555
E00048238,E01009531
E00048529,E01009589
E00172178,E01009629
E00048955,E01032532
E00049038,E01009689
E00048463,E01009572
E00172173,E01009642
E00048572,E01009587
E00048373,E01009556
E00048800,E01009647
E00048929,E01009668
E00048904,E01009664
E00048985,E01032531
E00048881,E01009657
E00049152,E01009708
E00049115,E01009695
E00049063,E01009697
E00048775,E01009636
E00048573,E01009587
E00048320,E01009544
E00048977,E01009683
E00048803,E01009652
E00048882,E01009659
E00048761,E01009633
E00048756,E01009640
E00048590,E01032536
E00172157,E01009703
E00048954,E01009669
E00048418,E01009556
E00048499,E01009576
E00048479,E01009585
E00172196,E01009548
E00048321,E01009552
E00048945,E01009666
E00168176,E01010181
E00049088,E01009704
E00172201,E01009641
E00048364,E01032529
E00172172,E01009642
E00172202,E01009641
E00048412,E01009559
E00048276,E01009536
E00048275,E01009543
E00048576,E01009589
E00048755,E01009639
E00165740,E01032528
E00048205,E01009528
E00048360,E01009552
E00172165,E01009632
E00048475,E01009583
E00048588,E01009610
E00048284,E01009535
E00049013,E01009684
E00049165,E01009711
E00049054,E01009691
E00049092,E01009705
E00048862,E01009656
E00048668,E01009614
E00048545,E01009592
E00172181,E01009636
E00049043,E01009686
E00049064,E01009706
E00048834,E01009649
E00048426,E01009566
E00048477,E01009580
E00048704,E01009631
E00048966,E01009682
E00172170,E01009553
E00048571,E01009587
E00048897,E01009662
E00048647,E01009618
E00048520,E01009582
E00048816,E01009647
E00049036,E01009687
E00049178,E01009715
E00049162,E01009710
E00048377,E01009559
E00048472,E01009582
E00172177,E01009625
E00048875,E01009657
E00172197,E01009636
E00048223,E01009524
E00048946,E01009667
E00048592,E01032538
E00049083,E01009703
E00049002,E01033058
E00048643,E01009616
E00048644,E01009615
E00172152,E01009703
E00048491,E01009586
E00048410,E01009556
E00048663,E01009616
E00049163,E01009711
E00048420,E01009570
E00048446,E01009568
E00048970,E01009676
E00048334,E01009549
E00172194,E01009642
E00048688,E01009621
E00048558,E01009597
E00048798,E01009633
E00048719,E01009624
E00048504,E01009578
E00048585,E01009605
E00048969,E01009682
E00048230,E01009530
E00049125,E01009715
E00048806,E01009643
E00048887,E01009660
E00049100,E01009697
E00048812,E01009643
E00048893,E01009660
E00049181,E01009712
E00048747,E01009630
E00048807,E01009648
E00049102,E01009698
E00048578,E01009591
E00048474,E01009578
E00048204,E01009527
E00048285,E01009532
E00048555,E01009597
E00165742,E01009581
E00048982,E01009676
E00048602,E01009610
E00048629,E01009604
E00048683,E01009620
E00048903,E01009663
E00048841,E01009653
E00048236,E01009531
E00048948,E01009669
E00048534,E01009592
E00048302,E01032527
E00048811,E01009644
E00048270,E01009541
E00048890,E01009660
E00048469,E01009574
E00049138,E01009718
E00048422,E01009564
E00048369,E01009554
E00049025,E01009685
E00049172,E01009712
E00048660,E01009613
E00049041,E01009689
E00049174,E01009714
E00048382,E01009562
E00048303,E01009540
E00048336,E01032530
E00048731,E01009627
E00048567,E01009588
E00049009,E01009692
E00048935,E01009670
E00048609,E01032538
E00049079,E01009703
E00049123,E01009702
E00049003,E01009689
E00048802,E01009652
E00049082,E01009703
E00048883,E01009658
E00048994,E01009679
E00048915,E01009667
E00048936,E01009671
E00172191,E01009548
E00048725,E01009624
E00048907,E01009663
E00048774,E01009639
E00048405,E01009556
E00049023,E01009685
E00172190,E01009542
E00048720,E01009623
E00049071,E01009699
E00048484,E01009584
E00048648,E01009611
E00048923,E01033058
E00049109,E01009700
E00048744,E01009629
E00048562,E01009597
E00048444,E01009567
E00049129,E01009713
E00048606,E01032536
E00049167,E01009712
E00048873,E01009657
E00048283,E01009536
E00048830,E01009650
E00049132,E01009716
E00048838,E01009651
E00048742,E01009630
E00048524,E01009580
E00049171,E01009715
E00049104,E01009697
E00048459,E01009566
E00048394,E01009563
E00048315,E01009539
E00049179,E01009714
E00048674,E01009617
E00048239,E01009528
E00048367,E01009562
E00048801,E01009651
E00048638,E01009607
E00048880,E01009658
E00048930,E01009668
E00048460,E01009572
E00048762,E01009637
E00048751,E01009631
E00048752,E01009635
E00048951,E01009666
E00165743,E01032531
E00048869,E01009654
E00048329,E01009548
E00049065,E01009705
E00172151,E01009671
E00048967,E01009682
E00049067,E01009699
E00048308,E01032527
E00048389,E01009561
E00048476,E01009583
E00048713,E01009626
E00048358,E01032529
E00049170,E01009714
E00048817,E01009647
E00048758,E01009633
E00048391,E01009561
E00048918,E01009668
E00048999,E01009679
E00049037,E01009688
E00048856,E01009647
E00048965,E01009681
E00048206,E01009529
E00049124,E01009713
E00048767,E01009640
E00048287,E01032528
E00048938,E01009672
E00172174,E01009642
E00048886,E01009659
E00048438,E01009567
E00048383,E01009560
E00048379,E01009560
E00172193,E01009642
E00048468,E01009573
E00048506,E01009579
E00048587,E01009608
E00048501,E01009576
E00048580,E01009591
E00048378,E01009557
E00049182,E01009717
E00048620,E01009604
E00049103,E01009698
E00172204,E01009638
E00048701,E01009628
E00049070,E01009699
E00051181,E01010120
E00051193,E01010125
E00051173,E01010123
E00051555,E01010199
E00048729,E01009625
E00048548,E01009592
E00048972,E01009683
E00048896,E01009661
E00048866,E01009654
E00048768,E01009640
E00048447,E01009567
E00048676,E01009620
E00049153,E01009707
E00048352,E01032535
E00048605,E01009599
E00048632,E01009608
E00172185,E01009632
E00048543,E01009590
E00048975,E01009674
E00048976,E01032531
E00048684,E01009619
E00048971,E01009681
E00172156,E01009703
E00048763,E01009637
E00048921,E01009672
E00048604,E01009599
E00048685,E01009619
E00048242,E01009522
E00048947,E01009665
E00048829,E01009649
E00048430,E01009564
E00048277,E01009543
E00048311,E01009539
E00048390,E01009563
E00048523,E01009583
E00048884,E01009659
E00048820,E01009643
E00048805,E01009646
E00048591,E01032536
E00048510,E01009582
E00049029,E01009685
E00049168,E01009711
E00048247,E01009522
E00048664,E01009615
E00172150,E01009671
E00048269,E01009541
E00048489,E01009584
E00048408,E01009555
E00048326,E01009550
E00048833,E01009650
E00048550,E01009594
E00048934,E01009672
E00049077,E01009701
E00048625,E01009608
E00048730,E01009625
E00049117,E01009695
E00048368,E01009553
E00049053,E01009691
E00048273,E01009532
E00049131,E01009717
E00048593,E01009605
E00048433,E01009575
E00049141,E01009716
E00048222,E01009527
E00048536,E01009596
E00048766,E01009637
E00048381,E01009560
E00048519,E01009582
E00048598,E01009610
E00048216,E01009527
E00048542,E01009589
E00048423,E01009565
E00048927,E01009668
E00048944,E01033058
E00049004,E01009689
E00049024,E01009685
E00049022,E01009684
E00048745,E01009629
E00048516,E01009580
E00048300,E01032528
E00048783,E01009641
E00048702,E01009629
E00048359,E01032534
E00172154,E01009703
E00048753,E01009633
E00172160,E01009565
E00048293,E01009538
E00048246,E01009522
E00048879,E01009656
E00048561,E01009588
E00049150,E01009708
E00048330,E01009548
E00049166,E01009712
E00048840,E01009653
E00048532,E01032587
E00048458,E01009571
E00048724,E01009623
E00048826,E01009649
E00049134,E01009718
E00048263,E01009541
E00048652,E01009612
E00048621,E01032538
E00048345,E01009549
E00049119,E01009700
E00172183,E01009641
E00048268,E01009541
E00048552,E01009592
E00048547,E01009593
E00049139,E01009718
E00048398,E01009553
E00048319,E01009544
E00048633,E01009606
E00048690,E01009621
E00048611,E01032537
E00172205,E01009642
E00049030,E01009686
E00049076,E01009701
E00049085,E01009703
E00172149,E01032533
E00048691,E01009621
E00048610,E01032538
E00048349,E01032535
E00049108,E01009699
E00048666,E01009613
E00049049,E01009691
E00048760,E01009634
E00048240,E01009531
E00048672,E01009615
E00172153,E01009703
E00049113,E01009696
E00049031,E01009687
E00048739,E01009627
E00048219,E01009525
E00049127,E01009707
E00048964,E01009681
E00048298,E01009538
E00049175,E01009712
E00048911,E01009655
E00048815,E01009646
E00048894,E01009661
E00048990,E01009683
E00048261,E01009539
E00048554,E01009596
E00048347,E01009552
E00048500,E01009577
E00048956,E01033058
E00048396,E01009561
E00051287,E01010142
E00048680,E01009620
E00048601,E01009599
E00168161,E01010232
E00049101,E01009697
E00048622,E01009605
E00048281,E01009535
E00048939,E01009672
E00048735,E01009628
E00048577,E01009591
E00048462,E01009573
E00049176,E01009715
E00048958,E01009681
E00048679,E01009618
E00049021,E01009693
E00048249,E01009523
E00048371,E01009555
E00048425,E01009569
E00049164,E01009710
E00165739,E01032527
E00048337,E01009550
E00048973,E01009676
E00048594,E01009609
E00048843,E01009653
E00048847,E01009652
E00049180,E01009713
E00048253,E01009523
E00048979,E01009674
E00048717,E01009626
E00048796,E01009635
E00048518,E01009583
E00048599,E01009610
E00048414,E01009559
E00048291,E01009535
E00048262,E01009542
E00049137,E01009716
E00048941,E01009665
E00048646,E01009615
E00172206,E01009619
E00048297,E01009537
E00048434,E01009564
E00172200,E01009638
E00048650,E01009611
E00048435,E01009564
E00048808,E01009646
E00048773,E01009636
E00048889,E01009660
E00048232,E01009529
E00049015,E01009694
E00049094,E01009706
E00048824,E01009648
E00172179,E01009629
E00048642,E01009609
E00048657,E01009613
E00049040,E01009688
E00049028,E01009687
E00048931,E01009672
E00172162,E01009625
E00048533,E01009593
E00048772,E01009638
E00048211,E01009525
E00049118,E01009695
E00048517,E01009579
E00172167,E01009671
E00048596,E01009607
E00048290,E01032528
E00048581,E01009590
E00048495,E01009577
E00048415,E01009557
E00172164,E01009629
E00048225,E01009527
E00048258,E01009538
E00048937,E01009672
E00048858,E01009661
E00048778,E01009640
E00048583,E01032538
E00048502,E01009576
E00048384,E01009562
E00048781,E01009636
E00048700,E01009625
E00048568,E01009587
E00048849,E01009645
E00048234,E01009528
E00048256,E01032528
E00048790,E01009636
E00048255,E01009535
E00048265,E01009532
E00049136,E01009716
E00051350,E01010156
E00048857,E01009661
E00049107,E01009698
E00048943,E01009666
E00048437,E01009568
E00049160,E01009711
E00048844,E01009653
E00048910,E01009655
E00048711,E01009623
E00048614,E01032537
E00048440,E01009568
E00048991,E01009679
E00048628,E01009604
E00048465,E01009572
E00051623,E01010213
E00051278,E01010139
E00051428,E01010179
E00051676,E01010221
E00048597,E01009609
E00048770,E01009638
E00048706,E01009632
E00049151,E01009708
E00051275,E01010143
E00048354,E01032534
E00048535,E01009593
E00048257,E01009537
E00048705,E01009631
E00049005,E01009688
E00051384,E01010160
E00048370,E01009554
E00172182,E01009641
E00172184,E01009641
E00049090,E01009704
E00048363,E01032530
E00049105,E01009695
E00048448,E01009566
E00049011,E01009694
E00051397,E01010167
E00051560,E01010202
E00051455,E01010179
E00051708,E01010230
E00168170,E01032885
E00051751,E01010236
E00172192,E01009548
E00049072,E01009701
E00048356,E01032534
E00049148,E01009707
E00049074,E01009701
E00048878,E01009657
E00048338,E01009550
E00048210,E01009525
E00172208,E01009635
E00048624,E01009604
E00048872,E01009655
E00048665,E01009616
E00165745,E01032534
E00048925,E01009669
E00048392,E01009563
E00048313,E01009542
E00048494,E01009586
E00048845,E01009644
E00048322,E01032534
E00048983,E01032532
E00048343,E01009549
E00048902,E01009664
E00048403,E01009555
E00048482,E01009584
E00048551,E01009592
E00048859,E01009662
E00048784,E01009641
E00051261,E01010136
E00051748,E01010240
E00051539,E01010197
E00051752,E01010235
E00051427,E01010178
E00051673,E01010219
E00051348,E01010151
E00051602,E01010211
E00051256,E01010137
E00051396,E01010170
E00051756,E01010235
E00051317,E01010150
E00051654,E01010220
E00051295,E01010149
E00051128,E01010113
E00051270,E01010143
E00051112,E01010116
E00051286,E01010142
E00051446,E01010177
E00051207,E01010130
E00051366,E01010162
E00051715,E01010226
E00051433,E01010174
E00051214,E01010131
E00051700,E01010233
E00051647,E01010223
E00051245,E01010132
E00051247,E01010132
E00051342,E01010154
E00168175,E01032886
E00051611,E01010210
E00051203,E01010130
E00051189,E01010119
E00051393,E01010171
E00051145,E01010111
E00051605,E01010217
E00051684,E01010229
E00051330,E01010153
E00051382,E01010163
E00051240,E01010133
E00051525,E01010195
E00051404,E01010168
E00051147,E01010108
E00051323,E01010152
E00051485,E01010185
E00051470,E01010186
E00051340,E01010154
E00051672,E01010221
E00051556,E01010199
E00051255,E01010137
E00051367,E01010162
E00051581,E01010204
E00051500,E01010180
E00051744,E01010239
E00051734,E01010237
E00051243,E01010133
E00051139,E01010112
E00051551,E01010191
E00051357,E01010158
E00051575,E01010204
E00051735,E01010237
E00051754,E01010236
E00051543,E01010191
E00051124,E01010109
E00051716,E01010226
E00051244,E01010133
E00051339,E01010155
E00051242,E01010132
E00051548,E01010193
E00051399,E01010167
E00051318,E01010154
E00051479,E01010185
E00051478,E01010188
E00051642,E01010215
E00051727,E01010236
E00051682,E01010219
E00051603,E01010216
E00051650,E01010221
E00051451,E01010178
E00051170,E01010123
E00051279,E01010141
E00051740,E01010238
E00051447,E01010177
E00051354,E01010160
E00051639,E01010212
E00051703,E01010233
E00051465,E01010184
E00051120,E01010110
E00051712,E01010227
E00051185,E01010122
E00051421,E01010165
E00051473,E01010186
E00051613,E01010217
E00051201,E01010129
E00051280,E01010141
E00051220,E01010126
E00167334,E01010412
E00053009,E01010499
E00051222,E01010127
E00051592,E01010211
E00051118,E01010115
E00051199,E01010125
E00051692,E01010231
E00051502,E01010189
E00051583,E01010206
E00051558,E01010201
E00051617,E01010217
E00051696,E01010227
E00051288,E01010144
E00051209,E01010130
E00051435,E01010175
E00051689,E01010232
E00051559,E01010201
E00053265,E01010550
E00051178,E01010118
E00051176,E01010117
E00051165,E01010124
E00168177,E01032886
E00051633,E01010212
E00051699,E01010231
E00051346,E01010156
E00051608,E01010208
E00051150,E01010108
E00051182,E01010120
E00051721,E01010228
E00051281,E01010141
E00051728,E01010235
E00165816,E01032590
E00051248,E01010133
E00051701,E01010230
E00168172,E01032886
E00168168,E01032885
E00051202,E01010129
E00051235,E01010134
E00051385,E01010167
E00051210,E01010128
E00051304,E01010145
E00051629,E01010213
E00051336,E01010150
E00051494,E01010183
E00051415,E01010164
E00051283,E01010140
E00051723,E01010232
E00051648,E01010222
E00051426,E01010172
E00051414,E01010165
E00051238,E01010134
E00051461,E01010184
E00051557,E01010199
E00051495,E01010183
E00051662,E01010225
E00051359,E01010161
E00051554,E01010199
E00051241,E01010132
E00051160,E01010123
E00051425,E01010172
E00051442,E01010174
E00051152,E01010108
E00051587,E01010206
E00051386,E01010168
E00051506,E01010181
E00051528,E01010197
E00051158,E01010119
E00051307,E01010145
E00051349,E01010151
E00051419,E01010165
E00051498,E01010180
E00051194,E01010125
E00051115,E01010115
E00051513,E01010194
E00051356,E01010163
E00051577,E01010204
E00051607,E01010210
E00051686,E01010229
E00051358,E01010160
E00051206,E01010129
E00051262,E01010139
E00051134,E01010114
E00051516,E01010190
E00168167,E01032885
E00051541,E01010192
E00168179,E01010233
E00051749,E01010239
E00051351,E01010151
E00051563,E01010200
E00051472,E01010186
E00051109,E01010116
E00051600,E01010210
E00051332,E01010153
E00051588,E01010206
E00051188,E01010119
E00051681,E01010218
E00051221,E01010126
E00051512,E01010191
E00051546,E01010190
E00051584,E01010205
E00051593,E01010212
E00051216,E01010131
E00051509,E01010193
E00051290,E01010144
E00051353,E01010158
E00051536,E01010198
E00051211,E01010131
E00051297,E01010149
E00051614,E01010208
E00051610,E01010210
E00051532,E01010192
E00051477,E01010187
E00051739,E01010238
E00051431,E01010175
E00051305,E01010148
E00168158,E01010232
E00051695,E01010230
E00051691,E01010232
E00051578,E01010205
E00053038,E01010505
E00052662,E01010431
E00053225,E01010540
E00053332,E01010567
E00168160,E01010232
E00051226,E01010126
E00051652,E01010218
E00051533,E01010197
E00051542,E01010192
E00051531,E01010196
E00053263,E01010549
E00052962,E01010494
E00053323,E01010564
E00052758,E01010442
E00053303,E01010556
E00052821,E01010461
E00053088,E01010518
E00051249,E01010135
E00051618,E01010209
E00051490,E01010181
E00051277,E01010143
E00051634,E01010207
E00051732,E01010234
E00051570,E01010200
E00051398,E01010169
E00051534,E01010197
E00051731,E01010234
E00051319,E01010150
E00051572,E01010203
E00051665,E01032590
E00051370,E01010159
E00051155,E01010119
E00051729,E01010234
E00051704,E01010233
E00168164,E01010127
E00051215,E01010128
E00051298,E01010149
E00051219,E01010127
E00051250,E01010135
E00051564,E01010202
E00051274,E01010144
E00051675,E01010220
E00051579,E01010205
E00051430,E01010174
E00051276,E01010144
E00051294,E01010148
E00051460,E01010178
E00051679,E01010222
E00051736,E01010238
E00051172,E01010123
E00051195,E01010125
E00051114,E01010116
E00051355,E01010161
E00051151,E01010115
E00051636,E01010213
E00051369,E01010159
E00051113,E01010116
E00051159,E01010122
E00051717,E01010226
E00051365,E01010162
E00051626,E01010207
E00051411,E01010168
E00051645,E01010220
E00051387,E01010168
E00051306,E01010148
E00051329,E01010152
E00051171,E01010124
E00051596,E01010215
E00051517,E01010193
E00051149,E01010108
E00051273,E01010140
E00052740,E01010445
E00052922,E01010482
E00051714,E01010226
E00168155,E01010178
E00051337,E01010155
E00051156,E01010124
E00051685,E01010228
E00051660,E01032590
E00051497,E01010183
E00051302,E01010146
E00051196,E01010129
E00051443,E01010173
E00051272,E01010140
E00051117,E01010108
E00051383,E01010157
E00051604,E01010216
E00051416,E01010164
E00051326,E01010152
E00051745,E01010239
E00051746,E01010240
E00051372,E01010159
E00051168,E01010124
E00051475,E01010186
E00051143,E01010111
E00051376,E01010159
E00051627,E01010211
E00051487,E01010189
E00051364,E01010162
E00051406,E01010169
E00051631,E01010213
E00051335,E01010154
E00051743,E01010239
E00051741,E01010238
E00051649,E01010223
E00051637,E01010207
E00051561,E01010200
E00051125,E01010112
E00051321,E01010151
E00051424,E01010174
E00051709,E01010233
E00051713,E01010226
E00051345,E01010155
E00051268,E01010143
E00051440,E01010173
E00051742,E01010240
E00051549,E01010190
E00051121,E01010114
E00051389,E01010171
E00051308,E01010148
E00051511,E01010194
E00051590,E01010201
E00051174,E01010117
E00168178,E01010181
E00051483,E01010188
E00051184,E01010118
E00051391,E01010168
E00051175,E01010120
E00168163,E01010127
E00051520,E01010190
E00051310,E01010148
E00051688,E01010232
E00051368,E01010162
E00051252,E01010135
E00051453,E01010178
E00051589,E01010201
E00051632,E01010211
E00051179,E01010120
E00051333,E01010153
E00051130,E01010112
E00051491,E01032886
E00051508,E01010190
E00051522,E01010195
E00168165,E01032885
E00051718,E01010228
E00051338,E01010155
E00051144,E01010111
E00051566,E01010202
E00051562,E01010200
E00051239,E01010138
E00051436,E01010173
E00051410,E01010164
E00051484,E01010185
E00051638,E01010215
E00051486,E01010188
E00051405,E01010169
E00051407,E01010169
E00051469,E01010186
E00051267,E01010144
E00051322,E01010156
E00052814,E01010458
E00053229,E01010539
E00052655,E01010418
E00053075,E01010506
E00053126,E01010522
E00052895,E01010476
E00053257,E01010549
E00053132,E01010522
E00053345,E01010562
E00052869,E01010464
E00053241,E01010547
E00053149,E01010529
E00053105,E01010513
E00053184,E01010537
E00053215,E01010545
E00053294,E01010560
E00053283,E01010555
E00052837,E01010465
E00052731,E01010444
E00053202,E01010546
E00052725,E01010440
E00053003,E01010495
E00053082,E01010516
E00052878,E01010475
E00053352,E01010565
E00052846,E01010468
E00053250,E01010547
E00052882,E01010474
E00053035,E01010505
E00052803,E01010456
E00052593,E01010412
E00053042,E01010509
E00052619,E01010423
E00052661,E01010432
E00052739,E01010444
E00052648,E01010424
E00052665,E01010426
E00052840,E01010465
E00053155,E01010522
E00053278,E01010558
E00053134,E01010528
E00053321,E01010565
E00052905,E01010473
E00052984,E01010490
E00053020,E01010503
E00053335,E01010566
E00052974,E01010487
E00052872,E01010471
E00053121,E01010523
E00052897,E01010471
E00052629,E01010420
E00052816,E01010461
E00052632,E01010419
E00052603,E01010415
E00052825,E01010462
E00053253,E01010548
E00052936,E01010479
E00052682,E01010427
E00053109,E01010519
E00052741,E01010443
E00052910,E01010475
E00052991,E01010500
E00052782,E01010449
E00053300,E01010560
E00052773,E01010455
E00052703,E01010434
E00053120,E01010524
E00053307,E01010556
E00053327,E01010565
E00052738,E01010447
E00167321,E01010521
E00052599,E01010413
E00053025,E01010495
E00052765,E01010455
E00052709,E01010435
E00053023,E01010497
E00053057,E01010511
E00167345,E01010412
E00052702,E01010434
E00052686,E01010431
E00167337,E01010449
E00053167,E01010533
E00053051,E01010510
E00053208,E01010544
E00053128,E01010526
E00052865,E01010470
E00052613,E01010416
E00053178,E01010534
E00052698,E01010440
E00052607,E01010416
E00053188,E01010538
E00052634,E01010422
E00053338,E01010566
E00052788,E01010451
E00052756,E01010448
E00052637,E01010421
E00052652,E01010424
E00053107,E01010516
E00053186,E01010538
E00053039,E01010507
E00052839,E01010466
E00167326,E01010521
E00052868,E01010463
E00052861,E01010464
E00052903,E01010473
E00052982,E01010490
E00052956,E01010492
E00053024,E01010497
E00052979,E01010490
E00053164,E01010533
E00053222,E01010546
E00053236,E01010543
E00052692,E01010434
E00053322,E01010561
E00167329,E01010485
E00167328,E01010485
E00053006,E01010498
E00053087,E01010513
E00053062,E01010512
E00053036,E01010507
E00053004,E01010496
E00053085,E01010518
E00053289,E01010554
E00053123,E01010526
E00052663,E01010432
E00052996,E01010499
E00167339,E01010449
E00053032,E01010508
E00053223,E01010539
E00052953,E01010491
E00052894,E01010471
E00053170,E01010535
E00053334,E01010566
E00052815,E01010458
E00053282,E01010554
E00053203,E01010544
E00053272,E01010550
E00053342,E01010563
E00053277,E01010552
E00053251,E01010548
E00052669,E01010426
E00052925,E01010484
E00052934,E01010486
E00052928,E01010481
E00053108,E01010518
E00052853,E01010467
E00053189,E01010537
E00053116,E01010527
E00052826,E01010462
E00053197,E01010531
E00052763,E01010455
E00052860,E01010464
E00052784,E01010451
E00052705,E01010435
E00052674,E01010430
E00053118,E01010526
E00053199,E01010532
E00053302,E01010556
E00052764,E01010452
E00052935,E01010486
E00052734,E01010444
E00052628,E01010417
E00053339,E01010567
E00052636,E01010421
E00053074,E01010504
E00053160,E01010535
E00052931,E01010484
E00052769,E01010453
E00053080,E01010518
E00053001,E01010497
E00052711,E01010436
E00052790,E01010454
E00052859,E01010467
E00052706,E01010434
E00052787,E01010451
E00052906,E01010473
E00052987,E01010491
E00053227,E01010539
E00167323,E01010521
E00053318,E01010563
E00052841,E01010465
E00053084,E01010519
E00053205,E01010542
E00052830,E01010462
E00053207,E01010544
E00053286,E01010558
E00053305,E01010555
E00053284,E01010558
E00052641,E01010422
E00052778,E01010449
E00052958,E01010492
E00053046,E01010509
E00053266,E01010551
E00052640,E01010419
E00053137,E01010527
E00052801,E01010457
E00052880,E01010476
E00053165,E01010533
E00053029,E01010495
E00053005,E01010500
E00052794,E01010454
E00052715,E01010437
E00053100,E01010514
E00052874,E01010471
E00053217,E01010542
E00053296,E01010559
E00052624,E01010417
E00052722,E01010439
